expid_x,peakid,death,deathclass,deathdate,deathhgtm,deathtype,hired
CHOY15104,CHOY,False,No death,1900-01-01,0,No death,False
CHOY15105,CHOY,False,No death,1900-01-01,0,No death,False
EVER15123,EVER,False,No death,1900-01-01,0,No death,False
LHOT15106,LHOT,False,No death,1900-01-01,0,No death,False
EVER15161,EVER,True,Death at BC / ABC,2015-04-25,5350,Avalanche,True
EVER15161,EVER,True,Death at BC / ABC,2015-04-25,5350,Avalanche,False
EVER15108,EVER,False,No death,1900-01-01,0,No death,False
EVER15138,EVER,False,No death,1900-01-01,0,No death,False
LHOT15107,LHOT,False,No death,1900-01-01,0,No death,False
LHOT15104,LHOT,False,No death,1900-01-01,0,No death,False
LHOT15108,LHOT,False,No death,1900-01-01,0,No death,False
ANN115107,ANN1,False,No death,1900-01-01,0,No death,False
ANN115102,ANN1,False,No death,1900-01-01,0,No death,False
ANN115102,ANN1,False,No death,1900-01-01,0,No death,True
ANN115108,ANN1,False,No death,1900-01-01,0,No death,False
ANN115108,ANN1,False,No death,1900-01-01,0,No death,True
ANN115106,ANN1,False,No death,1900-01-01,0,No death,False
ANN115106,ANN1,False,No death,1900-01-01,0,No death,True
ANN115105,ANN1,False,No death,1900-01-01,0,No death,False
ANN115105,ANN1,False,No death,1900-01-01,0,No death,True
DHA115102,DHA1,False,No death,1900-01-01,0,No death,False
DHA115102,DHA1,False,No death,1900-01-01,0,No death,True
DHA115103,DHA1,False,No death,1900-01-01,0,No death,False
DHA115103,DHA1,False,No death,1900-01-01,0,No death,True
EVER15141,EVER,False,No death,1900-01-01,0,No death,False
EVER15141,EVER,False,No death,1900-01-01,0,No death,True
EVER15142,EVER,False,No death,1900-01-01,0,No death,False
EVER15142,EVER,False,No death,1900-01-01,0,No death,True
EVER15143,EVER,False,No death,1900-01-01,0,No death,False
EVER15143,EVER,False,No death,1900-01-01,0,No death,True
EVER15106,EVER,False,No death,1900-01-01,0,No death,True
EVER15127,EVER,False,No death,1900-01-01,0,No death,False
EVER15145,EVER,False,No death,1900-01-01,0,No death,False
EVER15145,EVER,False,No death,1900-01-01,0,No death,True
EVER15123,EVER,False,No death,1900-01-01,0,No death,True
EVER15133,EVER,False,No death,1900-01-01,0,No death,True
EVER15132,EVER,False,No death,1900-01-01,0,No death,True
EVER15126,EVER,False,No death,1900-01-01,0,No death,True
EVER15146,EVER,False,No death,1900-01-01,0,No death,False
EVER15146,EVER,False,No death,1900-01-01,0,No death,True
EVER15131,EVER,False,No death,1900-01-01,0,No death,True
EVER15125,EVER,False,No death,1900-01-01,0,No death,True
EVER15130,EVER,False,No death,1900-01-01,0,No death,True
EVER15147,EVER,False,No death,1900-01-01,0,No death,False
EVER15122,EVER,False,No death,1900-01-01,0,No death,True
EVER15148,EVER,False,No death,1900-01-01,0,No death,False
EVER15148,EVER,False,No death,1900-01-01,0,No death,True
EVER14145,EVER,False,No death,1900-01-01,0,No death,True
EVER15121,EVER,False,No death,1900-01-01,0,No death,True
EVER15149,EVER,False,No death,1900-01-01,0,No death,False
EVER15149,EVER,False,No death,1900-01-01,0,No death,True
EVER15150,EVER,False,No death,1900-01-01,0,No death,False
EVER15151,EVER,False,No death,1900-01-01,0,No death,False
EVER15150,EVER,False,No death,1900-01-01,0,No death,True
EVER15160,EVER,False,No death,1900-01-01,0,No death,True
EVER15174,EVER,False,No death,1900-01-01,0,No death,False
EVER15174,EVER,False,No death,1900-01-01,0,No death,True
EVER15153,EVER,False,No death,1900-01-01,0,No death,False
EVER15153,EVER,False,No death,1900-01-01,0,No death,True
EVER15154,EVER,False,No death,1900-01-01,0,No death,False
EVER15154,EVER,True,Death at BC / ABC,2015-04-25,5350,Avalanche,True
EVER15154,EVER,False,No death,1900-01-01,0,No death,True
EVER15155,EVER,False,No death,1900-01-01,0,No death,False
EVER15155,EVER,False,No death,1900-01-01,0,No death,True
EVER15156,EVER,False,No death,1900-01-01,0,No death,False
EVER15159,EVER,False,No death,1900-01-01,0,No death,True
EVER15168,EVER,False,No death,1900-01-01,0,No death,True
EVER15136,EVER,False,No death,1900-01-01,0,No death,True
EVER15167,EVER,False,No death,1900-01-01,0,No death,False
EVER15167,EVER,False,No death,1900-01-01,0,No death,True
EVER15166,EVER,False,No death,1900-01-01,0,No death,False
EVER15166,EVER,False,No death,1900-01-01,0,No death,True
EVER15104,EVER,False,No death,1900-01-01,0,No death,False
EVER15104,EVER,False,No death,1900-01-01,0,No death,True
LHOT15109,LHOT,False,No death,1900-01-01,0,No death,False
LHOT15109,LHOT,False,No death,1900-01-01,0,No death,True
EVER15134,EVER,False,No death,1900-01-01,0,No death,False
EVER15134,EVER,False,No death,1900-01-01,0,No death,True
EVER15175,EVER,False,No death,1900-01-01,0,No death,False
EVER15175,EVER,False,No death,1900-01-01,0,No death,True
EVER15162,EVER,False,No death,1900-01-01,0,No death,False
EVER15162,EVER,True,Death at BC / ABC,2015-04-25,5350,Avalanche,True
EVER15119,EVER,False,No death,1900-01-01,0,No death,False
EVER15117,EVER,False,No death,1900-01-01,0,No death,True
EVER15135,EVER,False,No death,1900-01-01,0,No death,True
EVER15164,EVER,False,No death,1900-01-01,0,No death,False
EVER15163,EVER,False,No death,1900-01-01,0,No death,False
EVER15157,EVER,False,No death,1900-01-01,0,No death,False
EVER15114,EVER,False,No death,1900-01-01,0,No death,False
EVER15118,EVER,False,No death,1900-01-01,0,No death,False
EVER15170,EVER,False,No death,1900-01-01,0,No death,False
EVER15169,EVER,False,No death,1900-01-01,0,No death,False
EVER15171,EVER,False,No death,1900-01-01,0,No death,False
EVER15172,EVER,False,No death,1900-01-01,0,No death,False
EVER15173,EVER,False,No death,1900-01-01,0,No death,False
EVER15165,EVER,False,No death,1900-01-01,0,No death,False
EVER15144,EVER,False,No death,1900-01-01,0,No death,False
EVER15176,EVER,False,No death,1900-01-01,0,No death,False
EVER15177,EVER,False,No death,1900-01-01,0,No death,False
EVER15178,EVER,False,No death,1900-01-01,0,No death,False
EVER15177,EVER,False,No death,1900-01-01,0,No death,True
LHOT15110,LHOT,False,No death,1900-01-01,0,No death,False
LHOT15110,LHOT,False,No death,1900-01-01,0,No death,True
LHOT15111,LHOT,False,No death,1900-01-01,0,No death,False
LHOT15112,LHOT,False,No death,1900-01-01,0,No death,False
LHOT15111,LHOT,False,No death,1900-01-01,0,No death,True
LHOT15113,LHOT,False,No death,1900-01-01,0,No death,False
LHOT15114,LHOT,False,No death,1900-01-01,0,No death,False
LHOT15114,LHOT,False,No death,1900-01-01,0,No death,True
LHOT15115,LHOT,False,No death,1900-01-01,0,No death,False
LHOT15115,LHOT,False,No death,1900-01-01,0,No death,True
LHOT15116,LHOT,False,No death,1900-01-01,0,No death,False
LHOT15116,LHOT,False,No death,1900-01-01,0,No death,True
LHOT15117,LHOT,False,No death,1900-01-01,0,No death,False
LHOT15118,LHOT,True,Death at BC / ABC,2015-04-25,5350,Avalanche,False
LHOT15118,LHOT,False,No death,1900-01-01,0,No death,False
LHOT15119,LHOT,False,No death,1900-01-01,0,No death,False
MAKA15106,MAKA,False,No death,1900-01-01,0,No death,True
MAKA15108,MAKA,False,No death,1900-01-01,0,No death,False
MAKA15109,MAKA,False,No death,1900-01-01,0,No death,False
MAKA15110,MAKA,False,No death,1900-01-01,0,No death,False
MANA15103,MANA,False,No death,1900-01-01,0,No death,False
MANA15104,MANA,False,No death,1900-01-01,0,No death,False
ANN115301,ANN1,False,No death,1900-01-01,0,No death,False
MAKA15301,MAKA,False,No death,1900-01-01,0,No death,False
MAKA15301,MAKA,False,No death,1900-01-01,0,No death,True
MANA15302,MANA,False,No death,1900-01-01,0,No death,False
MANA15302,MANA,False,No death,1900-01-01,0,No death,True
MANA15301,MANA,False,No death,1900-01-01,0,No death,False
MANA15316,MANA,False,No death,1900-01-01,0,No death,False
MANA15316,MANA,False,No death,1900-01-01,0,No death,True
MANA15305,MANA,False,No death,1900-01-01,0,No death,False
MANA15308,MANA,False,No death,1900-01-01,0,No death,False
MANA15308,MANA,False,No death,1900-01-01,0,No death,True
MANA15314,MANA,False,No death,1900-01-01,0,No death,False
MANA15309,MANA,False,No death,1900-01-01,0,No death,False
MANA15309,MANA,False,No death,1900-01-01,0,No death,True
EVER15139,EVER,False,No death,1900-01-01,0,No death,False
MANA15311,MANA,False,No death,1900-01-01,0,No death,False
EVER14146,EVER,False,No death,1900-01-01,0,No death,True
EVER14146,EVER,True,Route preparation,2014-04-18,5800,Avalanche,True
EVER15301,EVER,False,No death,1900-01-01,0,No death,False
CHOY14320,CHOY,False,No death,1900-01-01,0,No death,True
LHOT15113,LHOT,False,No death,1900-01-01,0,No death,True
CHOY15106,CHOY,False,No death,1900-01-01,0,No death,True
MANA14328,MANA,False,No death,1900-01-01,0,No death,False
MANA14328,MANA,False,No death,1900-01-01,0,No death,True
CHOY14329,CHOY,False,No death,1900-01-01,0,No death,False
MANA15315,MANA,False,No death,1900-01-01,0,No death,False
MANA15307,MANA,False,No death,1900-01-01,0,No death,False
MANA15315,MANA,False,No death,1900-01-01,0,No death,True
MANA15307,MANA,False,No death,1900-01-01,0,No death,True
CHOY15104,CHOY,False,No death,1900-01-01,0,No death,True
MANA15304,MANA,False,No death,1900-01-01,0,No death,False
MANA15304,MANA,True,Descending from summit bid,2015-10-02,7450,AMS (acute mtn sickness),False
MANA15304,MANA,False,No death,1900-01-01,0,No death,True
KANG07101,KANG,False,No death,1900-01-01,0,No death,True
MANA15303,MANA,False,No death,1900-01-01,0,No death,False
DHA115301,DHA1,False,No death,1900-01-01,0,No death,False
MANA15313,MANA,False,No death,1900-01-01,0,No death,False
MANA15313,MANA,False,No death,1900-01-01,0,No death,True
MANA15312,MANA,False,No death,1900-01-01,0,No death,False
MANA15305,MANA,False,No death,1900-01-01,0,No death,True
MANA15310,MANA,False,No death,1900-01-01,0,No death,False
MANA15310,MANA,False,No death,1900-01-01,0,No death,True
EVER15129,EVER,False,No death,1900-01-01,0,No death,True
EVER15128,EVER,False,No death,1900-01-01,0,No death,True
EVER15127,EVER,False,No death,1900-01-01,0,No death,True
ANN115401,ANN1,False,No death,1900-01-01,0,No death,False
ANN115401,ANN1,False,No death,1900-01-01,0,No death,True
EVER15179,EVER,False,No death,1900-01-01,0,No death,False
CHOY15107,CHOY,False,No death,1900-01-01,0,No death,False
CHOY15108,CHOY,False,No death,1900-01-01,0,No death,False
CHOY15109,CHOY,False,No death,1900-01-01,0,No death,False
CHOY15110,CHOY,False,No death,1900-01-01,0,No death,False
LHOT15120,LHOT,False,No death,1900-01-01,0,No death,False
ANN116101,ANN1,False,No death,1900-01-01,0,No death,False
ANN116101,ANN1,False,No death,1900-01-01,0,No death,True
DHA116101,DHA1,False,No death,1900-01-01,0,No death,False
DHA116101,DHA1,False,No death,1900-01-01,0,No death,True
ANN116102,ANN1,False,No death,1900-01-01,0,No death,False
ANN116102,ANN1,False,No death,1900-01-01,0,No death,True
ANN116103,ANN1,False,No death,1900-01-01,0,No death,False
ANN116103,ANN1,False,No death,1900-01-01,0,No death,True
ANN116104,ANN1,False,No death,1900-01-01,0,No death,False
ANN116104,ANN1,False,No death,1900-01-01,0,No death,True
ANN116105,ANN1,False,No death,1900-01-01,0,No death,False
CHOY16101,CHOY,False,No death,1900-01-01,0,No death,False
CHOY16101,CHOY,False,No death,1900-01-01,0,No death,True
CHOY16102,CHOY,False,No death,1900-01-01,0,No death,False
CHOY16103,CHOY,False,No death,1900-01-01,0,No death,False
CHOY16104,CHOY,False,No death,1900-01-01,0,No death,False
CHOY16105,CHOY,False,No death,1900-01-01,0,No death,False
CHOY16105,CHOY,False,No death,1900-01-01,0,No death,True
CHOY16106,CHOY,False,No death,1900-01-01,0,No death,False
CHOY16107,CHOY,False,No death,1900-01-01,0,No death,False
CHOY16107,CHOY,False,No death,1900-01-01,0,No death,True
CHOY16108,CHOY,False,No death,1900-01-01,0,No death,False
CHOY16108,CHOY,False,No death,1900-01-01,0,No death,True
CHOY16109,CHOY,False,No death,1900-01-01,0,No death,False
DHA116102,DHA1,False,No death,1900-01-01,0,No death,False
DHA116102,DHA1,False,No death,1900-01-01,0,No death,True
DHA116103,DHA1,False,No death,1900-01-01,0,No death,False
DHA116103,DHA1,True,Descending from summit bid,2016-05-19,6600,AMS (acute mtn sickness),False
DHA116105,DHA1,False,No death,1900-01-01,0,No death,False
DHA116105,DHA1,False,No death,1900-01-01,0,No death,True
DHA116104,DHA1,False,No death,1900-01-01,0,No death,False
DHA116103,DHA1,False,No death,1900-01-01,0,No death,True
DHA116107,DHA1,True,Death enroute BC,1900-01-01,0,Disappearance (unexplained),False
DHA116107,DHA1,False,No death,1900-01-01,0,No death,False
DHA116108,DHA1,False,No death,1900-01-01,0,No death,False
DHA116109,DHA1,False,No death,1900-01-01,0,No death,False
DHA116106,DHA1,False,No death,1900-01-01,0,No death,False
DHA116106,DHA1,False,No death,1900-01-01,0,No death,True
DHA116109,DHA1,False,No death,1900-01-01,0,No death,True
MAKA16101,MAKA,False,No death,1900-01-01,0,No death,False
MAKA16101,MAKA,False,No death,1900-01-01,0,No death,True
MAKA16102,MAKA,False,No death,1900-01-01,0,No death,False
MAKA16102,MAKA,False,No death,1900-01-01,0,No death,True
MAKA16102,MAKA,True,Ascending in summit bid,2016-05-10,6600,Illness (non-AMS),True
MAKA16103,MAKA,False,No death,1900-01-01,0,No death,False
MAKA16103,MAKA,False,No death,1900-01-01,0,No death,True
MAKA16104,MAKA,False,No death,1900-01-01,0,No death,False
MAKA16104,MAKA,False,No death,1900-01-01,0,No death,True
MAKA16105,MAKA,False,No death,1900-01-01,0,No death,False
MAKA16105,MAKA,False,No death,1900-01-01,0,No death,True
MAKA16106,MAKA,False,No death,1900-01-01,0,No death,False
MAKA16107,MAKA,False,No death,1900-01-01,0,No death,False
MAKA16107,MAKA,False,No death,1900-01-01,0,No death,True
MAKA16108,MAKA,False,No death,1900-01-01,0,No death,False
MAKA16109,MAKA,False,No death,1900-01-01,0,No death,False
MANA16101,MANA,False,No death,1900-01-01,0,No death,False
MANA16102,MANA,False,No death,1900-01-01,0,No death,False
MANA16102,MANA,False,No death,1900-01-01,0,No death,True
LHOT15301,LHOT,False,No death,1900-01-01,0,No death,False
LHOT15301,LHOT,False,No death,1900-01-01,0,No death,True
MANA15306,MANA,False,No death,1900-01-01,0,No death,False
MANA15306,MANA,False,No death,1900-01-01,0,No death,True
MANA15317,MANA,False,No death,1900-01-01,0,No death,False
MANA15318,MANA,False,No death,1900-01-01,0,No death,False
EVER16101,EVER,False,No death,1900-01-01,0,No death,False
EVER16101,EVER,False,No death,1900-01-01,0,No death,True
EVER16102,EVER,False,No death,1900-01-01,0,No death,True
EVER16104,EVER,False,No death,1900-01-01,0,No death,False
EVER16103,EVER,False,No death,1900-01-01,0,No death,False
EVER16103,EVER,False,No death,1900-01-01,0,No death,True
EVER16104,EVER,False,No death,1900-01-01,0,No death,True
EVER16106,EVER,False,No death,1900-01-01,0,No death,False
EVER16105,EVER,False,No death,1900-01-01,0,No death,False
EVER16105,EVER,True,Descending from summit bid,2016-05-20,7900,AMS (acute mtn sickness),False
EVER16105,EVER,True,Descending from summit bid,2016-05-21,7800,AMS (acute mtn sickness),False
EVER16105,EVER,False,No death,1900-01-01,0,No death,True
EVER16108,EVER,False,No death,1900-01-01,0,No death,False
EVER16107,EVER,False,No death,1900-01-01,0,No death,False
EVER16106,EVER,False,No death,1900-01-01,0,No death,True
EVER16108,EVER,False,No death,1900-01-01,0,No death,True
EVER16109,EVER,False,No death,1900-01-01,0,No death,False
EVER16109,EVER,False,No death,1900-01-01,0,No death,True
EVER16110,EVER,False,No death,1900-01-01,0,No death,False
EVER16110,EVER,False,No death,1900-01-01,0,No death,True
EVER16111,EVER,False,No death,1900-01-01,0,No death,False
EVER16111,EVER,False,No death,1900-01-01,0,No death,True
EVER16112,EVER,False,No death,1900-01-01,0,No death,False
EVER16112,EVER,False,No death,1900-01-01,0,No death,True
EVER16113,EVER,False,No death,1900-01-01,0,No death,False
EVER16114,EVER,False,No death,1900-01-01,0,No death,False
EVER16113,EVER,False,No death,1900-01-01,0,No death,True
EVER16114,EVER,False,No death,1900-01-01,0,No death,True
EVER16115,EVER,False,No death,1900-01-01,0,No death,False
EVER16115,EVER,False,No death,1900-01-01,0,No death,True
EVER16116,EVER,False,No death,1900-01-01,0,No death,False
EVER16116,EVER,False,No death,1900-01-01,0,No death,True
EVER16117,EVER,False,No death,1900-01-01,0,No death,False
EVER16117,EVER,False,No death,1900-01-01,0,No death,True
EVER16118,EVER,False,No death,1900-01-01,0,No death,False
EVER16118,EVER,False,No death,1900-01-01,0,No death,True
EVER16119,EVER,False,No death,1900-01-01,0,No death,False
EVER16119,EVER,False,No death,1900-01-01,0,No death,True
EVER16128,EVER,False,No death,1900-01-01,0,No death,False
EVER16128,EVER,False,No death,1900-01-01,0,No death,True
EVER16121,EVER,False,No death,1900-01-01,0,No death,False
EVER16121,EVER,False,No death,1900-01-01,0,No death,True
EVER16124,EVER,False,No death,1900-01-01,0,No death,False
EVER16124,EVER,False,No death,1900-01-01,0,No death,True
EVER16120,EVER,False,No death,1900-01-01,0,No death,False
EVER16120,EVER,False,No death,1900-01-01,0,No death,True
EVER16122,EVER,False,No death,1900-01-01,0,No death,False
EVER16122,EVER,False,No death,1900-01-01,0,No death,True
EVER16126,EVER,False,No death,1900-01-01,0,No death,False
EVER16126,EVER,False,No death,1900-01-01,0,No death,True
EVER16127,EVER,False,No death,1900-01-01,0,No death,False
EVER16127,EVER,False,No death,1900-01-01,0,No death,True
EVER16123,EVER,False,No death,1900-01-01,0,No death,False
EVER16123,EVER,False,No death,1900-01-01,0,No death,True
EVER16129,EVER,False,No death,1900-01-01,0,No death,False
EVER16129,EVER,False,No death,1900-01-01,0,No death,True
EVER16137,EVER,False,No death,1900-01-01,0,No death,False
EVER16137,EVER,False,No death,1900-01-01,0,No death,True
EVER16131,EVER,False,No death,1900-01-01,0,No death,False
EVER16131,EVER,False,No death,1900-01-01,0,No death,True
EVER16132,EVER,False,No death,1900-01-01,0,No death,False
EVER16132,EVER,False,No death,1900-01-01,0,No death,True
EVER16133,EVER,False,No death,1900-01-01,0,No death,False
EVER16133,EVER,False,No death,1900-01-01,0,No death,True
EVER16134,EVER,False,No death,1900-01-01,0,No death,False
EVER16134,EVER,False,No death,1900-01-01,0,No death,True
EVER16135,EVER,False,No death,1900-01-01,0,No death,False
EVER16135,EVER,False,No death,1900-01-01,0,No death,True
EVER16136,EVER,False,No death,1900-01-01,0,No death,False
EVER16136,EVER,False,No death,1900-01-01,0,No death,True
EVER16130,EVER,False,No death,1900-01-01,0,No death,False
EVER16130,EVER,False,No death,1900-01-01,0,No death,True
