expid_x,peakid,host,nation,season,citizen,myear,sherpa,tibetan,heightm,himal,location,phost,region,pkname,pseason,pmonth
EVER01144,EVER,Nepal,Belgium,Winter,Brazil,2001,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER01145,EVER,Nepal,Belgium,Winter,Venezuela,2001,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER01145,EVER,Nepal,Belgium,Winter,Nepal,2001,True,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER01146,EVER,Nepal,Belgium,Winter,S Korea,2001,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER01146,EVER,Nepal,Belgium,Winter,Japan,2001,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER01147,EVER,Nepal,Belgium,Winter,Colombia,2001,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER01148,EVER,Nepal,Belgium,Winter,Russia,2001,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER01149,EVER,Nepal,Belgium,Winter,India,2001,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER01149,EVER,Nepal,Belgium,Winter,Nepal,2001,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER01149,EVER,Nepal,Belgium,Winter,India,2001,True,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER01150,EVER,Nepal,Belgium,Winter,Austria,2001,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER01150,EVER,Nepal,Belgium,Winter,Luxembourg,2001,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER01150,EVER,Nepal,Belgium,Winter,Germany,2001,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER01150,EVER,Nepal,Belgium,Winter,Nepal,2001,True,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER01143,EVER,Nepal,Belgium,Winter,USA,2001,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER01143,EVER,Nepal,Belgium,Winter,Nepal,2001,True,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
KANG01101,KANG,Nepal,USA,Spring,USA,2001,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG01101,KANG,Nepal,USA,Spring,Switzerland,2001,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG01101,KANG,Nepal,USA,Spring,Poland,2001,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG01101,KANG,Nepal,USA,Spring,Mexico,2001,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG01101,KANG,Nepal,USA,Spring,New Zealand,2001,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG01101,KANG,Nepal,USA,Spring,Spain,2001,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
KANG01101,KANG,Nepal,USA,Spring,Portugal,2001,False,False,8586,Kangchenjunga/Simhalila,Kangchenjunga Himal,Nepal & India,Kangchenjunga-Janak,Kangchenjunga,Spring,May
LHOT01101,LHOT,Nepal,Belgium,Winter,USA,2001,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT01101,LHOT,Nepal,Belgium,Winter,Ecuador,2001,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT01101,LHOT,Nepal,Belgium,Winter,UK,2001,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT01101,LHOT,Nepal,Belgium,Winter,Canada,2001,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT01102,LHOT,Nepal,Belgium,Winter,Italy,2001,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT01102,LHOT,Nepal,Belgium,Winter,Kazakhstan,2001,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT01103,LHOT,Nepal,Belgium,Winter,USA,2001,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT01103,LHOT,Nepal,Belgium,Winter,Mexico,2001,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT01103,LHOT,Nepal,Belgium,Winter,Canada,2001,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT01103,LHOT,Nepal,Belgium,Winter,UK,2001,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT01103,LHOT,Nepal,Belgium,Winter,Nepal,2001,True,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT01104,LHOT,Nepal,Belgium,Winter,Spain,2001,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT01105,LHOT,Nepal,Belgium,Winter,USA,2001,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT01106,LHOT,Nepal,Belgium,Winter,Poland,2001,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT01107,LHOT,Nepal,Belgium,Winter,Poland,2001,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT01107,LHOT,Nepal,Belgium,Winter,Nepal,2001,True,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT01108,LHOT,Nepal,Belgium,Winter,S Korea,2001,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT01110,LHOT,Nepal,Belgium,Winter,S Korea,2001,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT01110,LHOT,Nepal,Belgium,Winter,Nepal,2001,True,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT01109,LHOT,Nepal,Belgium,Winter,USA,2001,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
MAKA01101,MAKA,Nepal,France,Spring,Austria,2001,False,False,8485,Makalu,Makalu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Makalu,Spring,May
MAKA01102,MAKA,Nepal,France,Spring,Austria,2001,False,False,8485,Makalu,Makalu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Makalu,Spring,May
MAKA01103,MAKA,Nepal,France,Spring,USA,2001,False,False,8485,Makalu,Makalu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Makalu,Spring,May
MAKA01104,MAKA,Nepal,France,Spring,Spain,2001,False,False,8485,Makalu,Makalu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Makalu,Spring,May
MAKA01105,MAKA,Nepal,France,Spring,New Zealand,2001,False,False,8485,Makalu,Makalu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Makalu,Spring,May
MAKA01105,MAKA,Nepal,France,Spring,UK,2001,False,False,8485,Makalu,Makalu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Makalu,Spring,May
MAKA01105,MAKA,Nepal,France,Spring,USA,2001,False,False,8485,Makalu,Makalu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Makalu,Spring,May
MAKA01105,MAKA,Nepal,France,Spring,Japan,2001,False,False,8485,Makalu,Makalu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Makalu,Spring,May
MAKA01105,MAKA,Nepal,France,Spring,Nepal,2001,True,False,8485,Makalu,Makalu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Makalu,Spring,May
MAKA01106,MAKA,Nepal,France,Spring,Austria,2001,False,False,8485,Makalu,Makalu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Makalu,Spring,May
MAKA01107,MAKA,Nepal,France,Spring,Italy,2001,False,False,8485,Makalu,Makalu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Makalu,Spring,May
MAKA01108,MAKA,Nepal,France,Spring,Chile,2001,False,False,8485,Makalu,Makalu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Makalu,Spring,May
MAKA01110,MAKA,Nepal,France,Spring,S Korea,2001,False,False,8485,Makalu,Makalu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Makalu,Spring,May
MAKA01110,MAKA,Nepal,France,Spring,Nepal,2001,True,False,8485,Makalu,Makalu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Makalu,Spring,May
MAKA01109,MAKA,Nepal,France,Spring,Iran,2001,False,False,8485,Makalu,Makalu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Makalu,Spring,May
MAKA01109,MAKA,Nepal,France,Spring,Nepal,2001,True,False,8485,Makalu,Makalu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Makalu,Spring,May
MANA01101,MANA,Nepal,Poland,Spring,Italy,2001,False,False,8163,Manaslu/Mansiri,Manaslu Himal,Nepal only,Manaslu-Ganesh,Manaslu,Spring,May
MANA01102,MANA,Nepal,Poland,Spring,Poland,2001,False,False,8163,Manaslu/Mansiri,Manaslu Himal,Nepal only,Manaslu-Ganesh,Manaslu,Spring,May
MANA01103,MANA,Nepal,Poland,Spring,Ukraine,2001,False,False,8163,Manaslu/Mansiri,Manaslu Himal,Nepal only,Manaslu-Ganesh,Manaslu,Spring,May
CHOY01116,CHOY,China,Switzerland,Spring,Nepal,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
LHOT01103,LHOT,Nepal,Belgium,Winter,Spain,2001,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT01108,LHOT,Nepal,Belgium,Winter,Nepal,2001,True,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
DHA101304,DHA1,Nepal,Japan,Autumn,Japan,2001,False,False,8167,Dhaulagiri,Dhaulagiri Himal,Nepal only,Dhaulagiri-Mukut,Dhaulagiri I,Spring,May
EVER01150,EVER,Nepal,Belgium,Winter,USA,2001,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
CHOY01324,CHOY,China,Switzerland,Spring,USA,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01301,CHOY,China,Switzerland,Spring,Poland,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01301,CHOY,China,Switzerland,Spring,Nepal,2001,True,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01302,CHOY,China,Switzerland,Spring,Mongolia,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01303,CHOY,China,Switzerland,Spring,S Korea,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01303,CHOY,China,Switzerland,Spring,Nepal,2001,True,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01304,CHOY,China,Switzerland,Spring,Japan,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01304,CHOY,China,Switzerland,Spring,Nepal,2001,True,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01305,CHOY,China,Switzerland,Spring,Croatia,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01305,CHOY,China,Switzerland,Spring,Slovenia,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01306,CHOY,China,Switzerland,Spring,Japan,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01307,CHOY,China,Switzerland,Spring,Japan,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01307,CHOY,China,Switzerland,Spring,Nepal,2001,True,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01308,CHOY,China,Switzerland,Spring,S Korea,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01308,CHOY,China,Switzerland,Spring,Nepal,2001,True,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01309,CHOY,China,Switzerland,Spring,Slovenia,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01310,CHOY,China,Switzerland,Spring,Germany,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01310,CHOY,China,Switzerland,Spring,Switzerland,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01310,CHOY,China,Switzerland,Spring,Nepal,2001,True,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01311,CHOY,China,Switzerland,Spring,Japan,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01311,CHOY,China,Switzerland,Spring,Nepal,2001,True,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01312,CHOY,China,Switzerland,Spring,UK,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01312,CHOY,China,Switzerland,Spring,New Zealand,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01312,CHOY,China,Switzerland,Spring,Japan,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01312,CHOY,China,Switzerland,Spring,Nepal,2001,True,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01313,CHOY,China,Switzerland,Spring,USA,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01313,CHOY,China,Switzerland,Spring,UK,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01313,CHOY,China,Switzerland,Spring,Nepal,2001,True,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01315,CHOY,China,Switzerland,Spring,USA,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01317,CHOY,China,Switzerland,Spring,Italy,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01316,CHOY,China,Switzerland,Spring,France,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01316,CHOY,China,Switzerland,Spring,UK,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01316,CHOY,China,Switzerland,Spring,Nepal,2001,True,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01319,CHOY,China,Switzerland,Spring,Austria,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01320,CHOY,China,Switzerland,Spring,Switzerland,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01320,CHOY,China,Switzerland,Spring,Germany,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01320,CHOY,China,Switzerland,Spring,Nepal,2001,True,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01321,CHOY,China,Switzerland,Spring,Norway,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01321,CHOY,China,Switzerland,Spring,Nepal,2001,True,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01322,CHOY,China,Switzerland,Spring,Italy,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01323,CHOY,China,Switzerland,Spring,Ireland,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01323,CHOY,China,Switzerland,Spring,UK,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01323,CHOY,China,Switzerland,Spring,Norway,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01323,CHOY,China,Switzerland,Spring,Nepal,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01325,CHOY,China,Switzerland,Spring,Norway,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01325,CHOY,China,Switzerland,Spring,Nepal,2001,True,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01326,CHOY,China,Switzerland,Spring,USA,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01326,CHOY,China,Switzerland,Spring,Canada,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01326,CHOY,China,Switzerland,Spring,Sweden,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01326,CHOY,China,Switzerland,Spring,Spain,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01326,CHOY,China,Switzerland,Spring,UK,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01326,CHOY,China,Switzerland,Spring,Nepal,2001,True,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01327,CHOY,China,Switzerland,Spring,Switzerland,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01327,CHOY,China,Switzerland,Spring,France,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01327,CHOY,China,Switzerland,Spring,Nepal,2001,True,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01328,CHOY,China,Switzerland,Spring,Italy,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01329,CHOY,China,Switzerland,Spring,Liechtenstein,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01331,CHOY,China,Switzerland,Spring,USA,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01331,CHOY,China,Switzerland,Spring,New Zealand,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01332,CHOY,China,Switzerland,Spring,USA,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01332,CHOY,China,Switzerland,Spring,New Zealand,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01314,CHOY,China,Switzerland,Spring,Canada,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01314,CHOY,China,Switzerland,Spring,Nepal,2001,True,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01330,CHOY,China,Switzerland,Spring,USA,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01330,CHOY,China,Switzerland,Spring,Mexico,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01330,CHOY,China,Switzerland,Spring,Nepal,2001,True,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01333,CHOY,China,Switzerland,Spring,USA,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY01318,CHOY,China,Switzerland,Spring,USA,2001,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
DHA101302,DHA1,Nepal,Japan,Autumn,Germany,2001,False,False,8167,Dhaulagiri,Dhaulagiri Himal,Nepal only,Dhaulagiri-Mukut,Dhaulagiri I,Spring,May
DHA101302,DHA1,Nepal,Japan,Autumn,Switzerland,2001,False,False,8167,Dhaulagiri,Dhaulagiri Himal,Nepal only,Dhaulagiri-Mukut,Dhaulagiri I,Spring,May
DHA101303,DHA1,Nepal,Japan,Autumn,Spain,2001,False,False,8167,Dhaulagiri,Dhaulagiri Himal,Nepal only,Dhaulagiri-Mukut,Dhaulagiri I,Spring,May
DHA101303,DHA1,Nepal,Japan,Autumn,Italy,2001,False,False,8167,Dhaulagiri,Dhaulagiri Himal,Nepal only,Dhaulagiri-Mukut,Dhaulagiri I,Spring,May
